2023-03-24 13:55:18,$0,430861
2023-03-24 14:00:01,$0,431041
2023-03-24 14:05:01,$0,430788
2023-03-24 14:10:01,$0,430434
2023-03-24 14:15:01,$0,430367
2023-03-24 14:20:01,$0,430401
2023-03-24 14:25:01,$0,429598
2023-03-24 14:30:01,$0,430167
2023-03-24 14:35:01,$0,430165
2023-03-24 14:40:01,$0,429809
